id,quantity,value,unit,uncertainty,source,command,note
FG_qevap_10800,t=10800 s 蒸发吸热 (per 2pi),0.03651648422704,W/m,,q2_figures.py,python src/q2_figures.py,
FG_qcond_10800,t=10800 s 净导入内部热流 (per 2pi),0.11658351577296,W/m,,q2_figures.py,python src/q2_figures.py,
FG_qdrive_10800,t=10800 s 表面对流驱动力 T_inf-T_R,0.30619999999999,K,,q2_figures.py,python src/q2_figures.py,
FG_qratio_10800,t=10800 s q_evap/q_conv,0.23851394008518,-,,q2_figures.py,python src/q2_figures.py,
FG_Cbar_10800,t=10800 s 体积平均含水率,1.382314,kg/kg,梯形求积,q2_figures.py,python src/q2_figures.py,
FG_loss_10800,t=10800 s 累计失水率,45.791607843137,%,梯形求积,q2_figures.py,python src/q2_figures.py,
FG_spanT_10800,t=10800 s 温度径向跨距,0.1203,K,,q2_figures.py,python src/q2_figures.py,
FG_spanC_10800,t=10800 s 水分径向跨距,0.7603,kg/kg,,q2_figures.py,python src/q2_figures.py,
FG_qconv_decay,q_conv 由 0.5 h 到 3 h 的衰减倍数,20.247877204442,-,,q2_figures.py,python src/q2_figures.py,
FG_qevap_drop,q_evap 由 0.5 h 到 3 h 的降幅,41.513914632232,%,,q2_figures.py,python src/q2_figures.py,
FG_qratio_pct_1800,t=1800 s 蒸发占对流供热的比例,2.0141031772064,%,,q2_figures.py,python src/q2_figures.py,
FG_qratio_pct_10800,t=10800 s 蒸发占对流供热的比例,23.851394008518,%,,q2_figures.py,python src/q2_figures.py,
FG_CR_over_Cinf,3 h 表面含水率与环境含水率之比,20.249146071931,-,,q2_figures.py,python src/q2_figures.py,
FG_Cfront,干燥前沿判别值 C = 0.9*C0,2.295,kg/kg,解析,q2_figures.py,python src/q2_figures.py,C_FRONT = 0.9 * 2.55
FG_n_ratio_ok,蒸发份额判据成立的采样点数 (驱动力 >= 0.05 K),10704,-,判据,q2_figures.py,python src/q2_figures.py,
FG_n_ratio_bad,蒸发份额判据不成立的采样点数,96,-,判据,q2_figures.py,python src/q2_figures.py,
FG_drive_min,驱动力绝对值的最小值,8.5201794135514e-06,K,附件1 分辨率说明,q2_figures.py,python src/q2_figures.py,
FG_ratio_raw_max,未加掩码时 q_evap/q_conv 的最大值 (病态放大),8736.847671128,-,判据,q2_figures.py,python src/q2_figures.py,说明瞬时比值不可直接用作判据
FG_W0,初始总水量 W(0) (per 2pi),0.00051,kg/kg*m^2,精确 = R^2 C0/2,q2_figures.py,python src/q2_figures.py,
FG_wq_sum,求积权之和 (应 = R^2/2),0.0002,m^2,结构性校验,q2_figures.py,python src/q2_figures.py,
FG_W_end,t=10800 s 总水量 (由态求积),0.0002764628,kg/kg*m^2,,q2_figures.py,python src/q2_figures.py,
FG_W_flux_end,t=10800 s 总水量 (由通量收支),0.00027666438731789,kg/kg*m^2,独立校核,q2_figures.py,python src/q2_figures.py,
FG_Wbal_rel,态求积与通量收支的相对差,0.00072916615867556,-,水量守恒校核,q2_figures.py,python src/q2_figures.py,
FG_rfront_first_s,干燥前沿首次出现时刻,80,s,,q2_figures.py,python src/q2_figures.py,
FG_rfront_center_s,干燥前沿到达中心时刻,6204,s,,q2_figures.py,python src/q2_figures.py,
FG_spanT_max,径向温差峰值,3.2819,K,,q2_figures.py,python src/q2_figures.py,
FG_spanT_max_t,径向温差峰值时刻,2051,s,,q2_figures.py,python src/q2_figures.py,
FG_tau_dT,径向温差衰减时间常数 (3600~10800 s 拟合),1942.6886076017,s,,q2_figures.py,python src/q2_figures.py,
FG_tau_dT_R2,温差衰减拟合决定系数,0.97885364329435,-,,q2_figures.py,python src/q2_figures.py,
FG_Ts_min,表面温度全程最小值,27.9905,degC,,q2_figures.py,python src/q2_figures.py,
FG_Ts_min_t,表面温度最小值时刻,10,s,,q2_figures.py,python src/q2_figures.py,
FG_Ts_dip,表面温度低于初温的幅度,0.0094999999999992,K,,q2_figures.py,python src/q2_figures.py,
FG_Ts_recross,表面温度回升到初温的时刻,34,s,,q2_figures.py,python src/q2_figures.py,
FG_Ts_180,t=180 s 表面温度 (说明为何面板窗口取 40 s),28.2704,degC,,q2_figures.py,python src/q2_figures.py,
FG_Ts_win_min,0~40 s 窗口内表面温度最小值,27.9905,degC,,q2_figures.py,python src/q2_figures.py,
FG_Ts_win_max,0~40 s 窗口内表面温度最大值,28.0053,degC,,q2_figures.py,python src/q2_figures.py,
FG_alpha_gain,alpha 由 C=2.55 到 0.15 的升幅,48.221333196761,%,由附录3,q2_figures.py,python src/q2_figures.py,
FG_k_drop,k 由 C=2.55 到 0.15 的降幅,46.255087679258,%,由附录3,q2_figures.py,python src/q2_figures.py,
FG_rho_cp_drop,rho*cp 由 C=2.55 到 0.15 的降幅,63.74009654238,%,由附录3,q2_figures.py,python src/q2_figures.py,
FG_Tmax_off,无蒸发对照的温度上界,49.966643083758,degC,注册表 V8,q2_figures.py,python src/q2_figures.py,
FG_Tmin_off,无蒸发对照的温度下界,28,degC,注册表 V4,q2_figures.py,python src/q2_figures.py,
