id,quantity,value,unit,uncertainty,source,command,note
LH_errcc_35,35 degC CC 近似偏差,0.24078386452254,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpl_35,35 degC 液态水比热,4179.5047352739,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpv0_35,35 degC 水蒸气理想气体比热,1866.9750547002,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpv_35,35 degC 水蒸气真实比热,1924.5184602035,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dcp0_35,35 degC c0_pv - c_pl,-2312.5296805737,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dLdT_35,35 degC dH_evap/dT 数值,-2383.11782894,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vg_35,35 degC 饱和蒸气比容,25.205264907628,m^3/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Z_35,35 degC 压缩因子,0.99763779666781,-,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_invZ_35,35 degC 的 1/Z-1,0.2367796549088,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vfvg_35,35 degC 的 v_f/v_g (百分比),0.0039914093001271,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccpred_35,35 degC 的 CC 偏差精确预测 1/(Z(1-vf/vg))-1,0.24078067475117,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccresid_35,"35 degC 的 CC 实测偏差减 (1/Z-1), 即 v_f/v_g 的贡献",0.0040042096137365,百分点,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccsum_35,35 degC 的 (1/Z-1) + v_f/v_g,0.24077106420893,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_invZ_share_35,35 degC 的气相非理想性在 CC 偏差中的占比,98.342238793004,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vfvg_share_35,35 degC 的被略去 v_f/v_g 在 CC 偏差中的占比,1.657761206996,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dpdT_35,35 degC d p_sat/dT,311.31845417917,Pa/K,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_psat_40,40 degC 饱和蒸气压,7384.9380737546,Pa,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_hfg_40,40 degC 汽化潜热 (IAPWS-95),2405977.2867868,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_clap_40,40 degC 精确 Clapeyron 潜热,2405977.3570538,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Lcc_40,40 degC Clausius-Clapeyron 潜热,2412884.0655658,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_errcc_40,40 degC CC 近似偏差,0.28706749714199,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpl_40,40 degC 液态水比热,4179.6463593212,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpv0_40,40 degC 水蒸气理想气体比热,1868.3682810283,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpv_40,40 degC 水蒸气真实比热,1931.4210044989,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dcp0_40,40 degC c0_pv - c_pl,-2311.2780782929,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dLdT_40,40 degC dH_evap/dT 数值,-2392.1050145668,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vg_40,40 degC 饱和蒸气比容,19.515143983318,m^3/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Z_40,40 degC 压缩因子,0.99718907254465,-,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_invZ_40,40 degC 的 1/Z-1,0.28188510411375,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vfvg_40,40 degC 的 v_f/v_g (百分比),0.0051646382790061,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccpred_40,40 degC 的 CC 偏差精确预测 1/(Z(1-vf/vg))-1,0.28706456823935,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccresid_40,"40 degC 的 CC 实测偏差减 (1/Z-1), 即 v_f/v_g 的贡献",0.0051823930282386,百分点,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccsum_40,40 degC 的 (1/Z-1) + v_f/v_g,0.28704974239276,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_invZ_share_40,40 degC 的气相非理想性在 CC 偏差中的占比,98.200786304159,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vfvg_share_40,40 degC 的被略去 v_f/v_g 在 CC 偏差中的占比,1.7992136958407,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dpdT_40,40 degC d p_sat/dT,393.72209764078,Pa/K,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_psat_45,45 degC 饱和蒸气压,9594.9988436105,Pa,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_hfg_45,45 degC 汽化潜热 (IAPWS-95),2393990.8796467,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_clap_45,45 degC 精确 Clapeyron 潜热,2393990.943845,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Lcc_45,45 degC Clausius-Clapeyron 潜热,2402138.9119093,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_errcc_45,45 degC CC 近似偏差,0.34035352147324,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpl_45,45 degC 液态水比热,4180.359979407,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpv0_45,45 degC 水蒸气理想气体比热,1869.8251876952,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpv_45,45 degC 水蒸气真实比热,1938.8019635324,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dcp0_45,45 degC c0_pv - c_pl,-2310.5347917119,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dLdT_45,45 degC dH_evap/dT 数值,-2402.7536989581,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vg_45,45 degC 饱和蒸气比容,15.252071575091,m^3/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Z_45,45 degC 压缩因子,0.99667403161733,-,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_invZ_45,45 degC 的 1/Z-1,0.33370673632067,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vfvg_45,45 degC 的 v_f/v_g (百分比),0.0066215578550696,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccpred_45,45 degC 的 CC 偏差精确预测 1/(Z(1-vf/vg))-1,0.3403508307029,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccresid_45,"45 degC 的 CC 实测偏差减 (1/Z-1), 即 v_f/v_g 的贡献",0.006646785152565,百分点,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccsum_45,45 degC 的 (1/Z-1) + v_f/v_g,0.34032829417574,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_invZ_share_45,45 degC 的气相非理想性在 CC 偏差中的占比,98.054361635988,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vfvg_share_45,45 degC 的被略去 v_f/v_g 在 CC 偏差中的占比,1.9456383640116,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dpdT_45,45 degC d p_sat/dT,493.39017720304,Pa/K,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_psat_50,50 degC 饱和蒸气压,12351.945837536,Pa,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_hfg_50,50 degC 汽化潜热 (IAPWS-95),2381947.1265405,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_clap_50,50 degC 精确 Clapeyron 潜热,2381947.1853072,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Lcc_50,50 degC Clausius-Clapeyron 潜热,2391508.4177795,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
